"","Original","ES","TH","RRH","Prev","Outcome"
"10932","RRH",0.453135255209701,0.651119437683239,0.47322423364146,0.311703207049445,1
"10933","ES",0.325310136403359,0.214750668362408,0.232321900066921,0.22032947412564,1
"10934","TH",0.483701446852046,0.344698261543913,0.467040259098866,0.349387028174721,1
"10935","TH",0.385308626279016,0.514758711369665,0.389092097563084,0.248155745643728,0
"10936","ES",0.613542742471812,0.136634616846041,0.568933465874151,0.46991795410028,1
"10937","TH",0.351070905033826,0.176325877721568,0.355723398047968,0.204127784486567,0
"10938","Prev",0.139772552664755,0.389092097563084,0.121174708841299,0.0772664188724039,1
"10939","Prev",0.152526534398731,0.139817754284931,0.101556925363552,0.0685499377947454,0
"10940","TH",0.441258492474715,0.181308544544944,0.39375069411759,0.388346494258229,1
"10941","TH",0.314249607266745,0.549626106014691,0.27783905809874,0.198814100618194,0
"10942","ES",0.736634852855957,0.758183422987569,0.657099906924651,0.633558493429141,0
"10943","RRH",0.482368523404033,0.554179717219798,0.525503407344704,0.364980072797681,1
"10944","Prev",0.177945352020998,0.249500773476955,0.173637081340295,0.0907037403780878,0
"10945","Prev",0.201334901521063,0.310691693438844,0.161541591527516,0.0999185712191272,0
"10946","Prev",0.170912379958638,0.149114763352408,0.149157261095324,0.0840196190728231,0
"10947","ES",0.56574906540853,0.228130905712726,0.444393598913651,0.417768843760696,1
"10948","ES",0.402777316634476,0.326683829526501,0.36231234382639,0.24995056549579,0
"10949","Prev",0.227354744063587,0.171119244728764,0.197495536857467,0.118232519398334,0
"10950","Prev",0.138167232655014,0.304446606124443,0.15567392386145,0.0796786612051979,0
"10951","Prev",0.426202891896827,0.184974804070795,0.382380071145213,0.274393853403572,0
"10952","ES",0.536169224308988,0.198770908218277,0.497890735301936,0.410133167359839,1
"10953","Prev",0.175659182967245,0.215229137684845,0.168642614220713,0.109906845261548,0
"10954","Prev",0.195016632660911,0.37437239823175,0.178610364507647,0.119711832447661,1
"10955","Prev",0.14026070838382,0.115877541278543,0.127927018723911,0.081086731912715,0
"10956","Prev",0.12987291810238,0.353889501302693,0.109998328556726,0.0600069205472881,0
"10957","Prev",0.214864177536131,0.299662464443614,0.209212540048401,0.152029440043737,0
"10958","Prev",0.218915111820171,0.56895802320229,0.179847930687363,0.11666967465248,0
"10959","ES",0.256414473163084,0.546043233601975,0.208142647379816,0.141244277244492,0
"10960","ES",0.306797872155689,0.69916052991021,0.234674452024135,0.195025325150928,0
"10961","Prev",0.124473462860685,0.225236897057695,0.121501975403476,0.0710280677555799,0
"10962","RRH",0.393086070602622,0.295572513625715,0.38210079217063,0.268614448898633,1
"10963","Prev",0.155481405078643,0.232559410855217,0.173452368837982,0.0925201241985005,0
"10964","Prev",0.178890999326764,0.170654726882039,0.152959809603439,0.108252444372346,0
"10965","ES",0.204701366415835,0.404540820498994,0.179621981943809,0.113612557105891,1
"10966","TH",0.202752425359206,0.0840814454300173,0.211776160124613,0.121459990517839,0
"10967","TH",0.209925439866386,0.338751946582832,0.246972625270123,0.0961084375242371,0
"10968","Prev",0.188571238006644,0.101556925363552,0.168673780188904,0.137280681418716,0
"10969","ES",0.560403680994291,0.127330978296609,0.498207929706018,0.450956922144997,0
"10970","TH",0.352797602859153,0.7603804453574,0.331645864212037,0.259893548969424,1
"10971","ES",0.286272818601976,0.23317800956166,0.217066016845625,0.176136546631703,0
"10972","Prev",0.189316111789465,0.161541591527516,0.171006503057142,0.112458464115261,0
"10973","RRH",0.483701195887382,0.184863222650475,0.433690465442722,0.429560867583214,0
"10974","Prev",0.112795000097026,0.415295223650906,0.102749067540889,0.0478909448080642,0
"10975","Prev",0.111926612770357,0.1433942054063,0.129574341054013,0.0895760863748277,0
"10976","Prev",0.139449934024807,0.197495536857467,0.13879522525322,0.0652794248254577,0
"10977","ES",0.308206235995811,0.178610364507647,0.272400919221028,0.191845905433356,0
"10978","TH",0.241525765395669,0.188290241343019,0.169293602845963,0.134806770646169,0
"10979","ES",0.700528288410665,0.310555642386422,0.536988750393976,0.582069254878632,1
"10980","RRH",0.746243676564109,0.347608793661954,0.741193116941762,0.683385590893449,1
"10981","ES",0.508330684876829,0.468694505346565,0.521049109503976,0.403976900568282,1
"10982","TH",0.826546174010346,0.134156667263899,0.799474629027287,0.697110393438883,0
"10983","Prev",0.109044544837045,0.615266958485535,0.100104749038795,0.0645237336483303,0
"10984","ES",0.457404632475146,0.521595649083776,0.368434562296133,0.302556545282356,0
"10985","Prev",0.171924942556704,0.147964718247866,0.205235327414778,0.0843448833421915,0
"10986","Prev",0.153087136387824,0.297570092505076,0.13110154354358,0.0885852431978257,0
"10987","ES",0.411272297547663,0.35161773589219,0.332582267388524,0.330698110438513,1
"10988","Prev",0.230776180671717,0.191767879797267,0.189900464733854,0.133157623863432,0
"10989","Prev",0.24261270276076,0.221581394262036,0.219465260789754,0.140907258602732,0
"10990","Prev",0.185110746221495,0.108910600328811,0.18687728383563,0.100845112004251,0
"10991","ES",0.582494829909399,0.146783013497885,0.470819730157946,0.540386625487594,1
"10992","Prev",0.194987399249093,0.175242361438541,0.185711099159525,0.121357458878512,0
"10993","TH",0.355668725297326,0.605448918474838,0.347200729644391,0.251940257592661,0
"10994","TH",0.341359882782297,0.18394946951121,0.282281060111612,0.285802649992219,0
"10995","TH",0.300588105512196,0.71173939499724,0.248339192971922,0.172326757123225,1
"10996","Prev",0.199059472065413,0.103028108760816,0.213078423032179,0.112259532567683,0
"10997","Prev",0.0648242167607097,0.452583096354993,0.070994743507448,0.0263334039363646,0
"10998","Prev",0.169868784874595,0.356930585133926,0.170544515747561,0.0973640121253872,0
"10999","ES",0.337836143194538,0.537963863791068,0.330254712081452,0.215022110134252,0
"11000","TH",0.399568856539599,0.392040306641151,0.341233633463015,0.369832253779164,1
"11001","Prev",0.14750500460875,0.209212540048401,0.137674561099523,0.0712047157859041,0
"11002","Prev",0.166088803013932,0.168292633667741,0.183599949285687,0.0869986851905423,0
"11003","TH",0.215963334778972,0.122012943805575,0.185805675308715,0.11401897766464,1
"11004","Prev",0.173870194887434,0.444393598913651,0.12930255688455,0.087284884747976,0
"11005","ES",0.330978410960274,0.31849797026871,0.310295620752235,0.199720845257553,1
"11006","Prev",0.208581913805223,0.287574357685871,0.172687725767105,0.168931801735509,1
"11007","Prev",0.146433284082659,0.2508179729705,0.139891044400691,0.0854506506537567,0
"11008","Prev",0.234120952923447,0.517236635825448,0.19792180793578,0.146739747095996,0
"11009","Prev",0.173113858361665,0.220009907008089,0.156349680717082,0.0845796614278757,1
"11010","TH",0.292047365982126,0.785116256723295,0.301093981838007,0.199194880086102,1
"11011","Prev",0.208382613988078,0.31341043960192,0.19842466775329,0.115872814561201,0
"11012","Prev",0.298530899745619,0.848301314686858,0.273314497501582,0.264579525416359,0
"11013","Prev",0.284029049489218,0.402262964519546,0.270669720201415,0.293086134674278,0
"11014","Prev",0.199673403109907,0.239743962017678,0.182491863682805,0.104997333747875,0
"11015","Prev",0.177153652265613,0.267082580205997,0.160626825774888,0.0878372139256277,0
"11016","Prev",0.398977066531619,0.564199463857734,0.316530424025716,0.362334930586266,0
"11017","TH",0.466998727460153,0.295976476834507,0.481721085229943,0.349818696551844,0
"11018","Prev",0.260497662276366,0.466005128696194,0.23353607693285,0.227629989976477,0
"11019","Prev",0.195958137120072,0.16576208784888,0.180666488670325,0.101928567485791,0
"11020","Prev",0.230923504209461,0.173160212724143,0.206414197240343,0.201710559561174,0
"11021","ES",0.534815128220316,0.2803425668845,0.524119285846594,0.469922247697239,1
"11022","ES",0.557524639209788,0.214702101518824,0.546851428486088,0.446316692740393,1
"11023","ES",0.607170860241155,0.165025354907935,0.500687441665475,0.423067687190164,0
"11024","Prev",0.210405214575492,0.404527212023748,0.198224482076777,0.112342986417851,0
"11025","ES",0.683639316500327,0.505640790992124,0.690840093099407,0.64512004453046,0
"11026","Prev",0.172826940948826,0.279317923196975,0.172587797816173,0.106992119557022,0
"11027","Prev",0.185557589271808,0.169293602845963,0.188260007068845,0.102175243286827,0
"11028","Prev",0.118114922726399,0.236555881469449,0.120515767866252,0.0578445313756828,0
"11029","Prev",0.16063845493143,0.512032213768374,0.139110446627844,0.0864248420152482,1
"11030","Prev",0.156164100654105,0.127270761354043,0.148395330189428,0.0896851218947592,0
"11031","Prev",0.199695485847033,0.166356392897567,0.193760194153656,0.0996570907943103,0
"11032","Prev",0.165521544995418,0.512586140488033,0.170049458702875,0.0883982980852942,0
"11033","Prev",0.180382648183556,0.171416697740128,0.164965140568328,0.0873554396692268,0
"11034","Prev",0.163177413731967,0.239848545616536,0.11697893655928,0.0732841083923565,0
"11035","Prev",0.10056008521372,0.466450555695031,0.0973034156198739,0.0616967301990493,0
"11036","Prev",0.106698651363792,0.21804250872082,0.12497553277783,0.0623064674978643,0
"11037","Prev",0.101838542645859,0.497890735301936,0.0926018708725073,0.0462479399403601,0
"11038","ES",0.294077828180862,0.513305536489675,0.274549011693529,0.176576882187172,0
"11039","ES",0.231354416061309,0.37578155656789,0.205582650996759,0.154166580665945,0
"11040","Prev",0.104044941456399,0.183599949285687,0.0933070773993002,0.0484763644709566,0
"11041","Prev",0.152574351248371,0.301093981838007,0.171930773521613,0.0831798554896475,0
"11042","Prev",0.277780803667415,0.7539237050915,0.237945027302475,0.152830087885749,0
"11043","Prev",0.191061068888279,0.273314497501582,0.180905717918188,0.104226217115357,0
"11044","Prev",0.206875273999442,0.182491863682805,0.196873363872141,0.115065676153459,0
"11045","ES",0.412499007615171,0.316530424025716,0.38646443459493,0.270229149322866,0
"11046","ES",0.509490025891189,0.15281469778209,0.47224203149067,0.417618788177481,0
"11047","Prev",0.169675246550101,0.180666488670325,0.142243505916216,0.0975549861088403,0
"11048","Prev",0.123871997407966,0.524119285846594,0.115659936472192,0.0723842005912784,0
"11049","Prev",0.189888585976592,0.120515767866252,0.182636401067356,0.103650963529284,0
"11050","Prev",0.208060474350498,0.170049458702875,0.182860838773207,0.181046125612818,0
"11051","RRH",0.255494777267559,0.615133392343239,0.262547672596099,0.163032907630896,0
"11052","Prev",0.173282375715618,0.210279010980581,0.16502900639191,0.102255674211488,0
"11053","Prev",0.196044818340239,0.268742574170663,0.186716422097017,0.122804764831045,0
"11054","Prev",0.195028404835451,0.139665219367941,0.186601115146928,0.132288102074709,0
"11055","ES",0.358220821976683,0.327277118150754,0.295530704010878,0.220502798395134,0
"11056","Prev",0.146526260568531,0.201449517219871,0.123975991819025,0.0892506422553513,0
"11057","ES",0.644801763774701,0.626422359828821,0.607293406026743,0.540238106696716,1
"11058","Prev",0.270656294319819,0.0926018708725073,0.266807262793446,0.172037730399145,0
"11059","Prev",0.301744947260088,0.391346147073851,0.278873417591885,0.191847659295379,0
"11060","Prev",0.209351218660973,0.272924523111364,0.186059609814384,0.109392418446393,0
"11061","Prev",0.199093593880463,0.156740799926582,0.176145254165658,0.102792867247123,0
"11062","Prev",0.237855486102745,0.297179453177028,0.212785692335093,0.129158578943018,0
"11063","Prev",0.217235309659544,0.208142647379816,0.181808711022187,0.114838028260724,0
"11064","Prev",0.196964903204281,0.0869347102228861,0.168750286293482,0.12016552940675,0
"11065","Prev",0.126208012495802,0.225600716770024,0.111357107022251,0.0680861253168266,0
"11066","Prev",0.154597667353786,0.189252649631313,0.147182045097595,0.0869352731075764,1
"11067","ES",0.285982597809667,0.736179789700567,0.276553442285918,0.181266135783508,0
"11068","Prev",0.178719592309505,0.161895714100779,0.161895714100779,0.115843535352612,0
"11069","Prev",0.186744295739566,0.102749067540889,0.167529863070202,0.11809126960427,0
"11070","Prev",0.184439103003902,0.40081150630145,0.171123345600945,0.104935677299423,0
"11071","Prev",0.111253265526023,0.150784845365677,0.093532120797447,0.0703821951887325,0
"11072","Prev",0.247933373268117,0.39375069411759,0.208986429776036,0.132168934073026,0
"11073","ES",0.376747773907025,0.170714378475568,0.259666451951381,0.214359087632518,1
"11074","Prev",0.211911138167021,0.564451692597435,0.191324262566691,0.126004618030524,1
"11075","TH",0.412090889603042,0.221593325487149,0.404499126520054,0.27454786932218,0
"11076","TH",0.391479316676885,0.271568374524437,0.385400950114177,0.326983317890608,0
"11077","Prev",0.152584825221785,0.425937686541805,0.143099521847239,0.0887478059036755,0
"11078","TH",0.279511494364892,0.338597654216814,0.273616706667019,0.233122021663258,0
"11079","Prev",0.15642501955115,0.269042083345168,0.146028975352022,0.0911934820144518,0
"11080","ES",0.203482002922065,0.376971415713724,0.170784955122448,0.13271194102449,0
"11081","Prev",0.150318243825454,0.397620596266728,0.155824961671544,0.0788829585973402,0
"11082","Prev",0.128952617592407,0.467040259098866,0.119469501733085,0.0670548404785293,0
"11083","RRH",0.365409610914578,0.274549011693529,0.417685180122197,0.250388028186819,1
"11084","Prev",0.237072515438465,0.32764440573916,0.198830174455038,0.122048007073829,1
"11085","ES",0.237773204360021,0.387723721908215,0.227290256073567,0.134025431235466,0
"11086","RRH",0.290454328132731,0.123975991819025,0.33599394008958,0.234306785639876,0
"11087","TH",0.481498497532065,0.158926246260544,0.405470507216566,0.359755532103111,0
"11088","Prev",0.329702340167646,0.186059609814384,0.296420147375811,0.274301781843315,0
"11089","Prev",0.208501765432022,0.123505088543164,0.248016865492295,0.17557720673837,0
"11090","Prev",0.174158787555615,0.212785692335093,0.187178682385866,0.101299356749011,0
"11091","Prev",0.194554977713276,0.111357107022251,0.197222757210656,0.117647968616098,0
"11092","ES",0.548734602888808,0.341493824666368,0.467903736497429,0.528998383341236,1
"11093","Prev",0.146280111184807,0.265880666798482,0.137420005091655,0.0830632585757972,0
"11094","Prev",0.150990499803106,0.276553442285918,0.17601940093647,0.0939767370819196,0
"11095","RRH",0.274691004173676,0.385400950114177,0.291459102589509,0.172317439991633,0
"11096","Prev",0.0940070620978007,0.273616706667019,0.0659482134589671,0.0501024747752119,0
"11097","Prev",0.182012110042255,0.171930773521613,0.170198531277087,0.0955208747432963,0
"11098","Prev",0.199584135198879,0.168673780188904,0.175186389904122,0.122091398085143,0
"11099","Prev",0.214138957852434,0.605514416643647,0.21675243486115,0.184413956296316,1
"11100","Prev",0.200510700320833,0.170784955122448,0.143130246589983,0.113043631701376,0
"11101","Prev",0.123419718734718,0.196873363872141,0.13283243296101,0.0535591773018423,0
"11102","Prev",0.246071003877665,0.100104749038795,0.237852450425943,0.163926408117917,0
"11103","Prev",0.200846289987291,0.119469501733085,0.180281761302055,0.113667616838127,0
"11104","Prev",0.135409845263119,0.33599394008958,0.125061611161279,0.0757935195487681,0
"11105","Prev",0.150742859031899,0.187178682385866,0.139646167221259,0.0855559191650961,1
"11106","ES",0.196677309407664,0.13442720169884,0.12285202578269,0.1158784836033,0
"11107","RRH",0.308957763777597,0.17601940093647,0.357486774914729,0.207479093305814,0
"11108","Prev",0.242728062993647,0.216451835944602,0.220158988309651,0.200824289241183,0
"11109","Prev",0.147423656494291,0.232887957133227,0.135804053572,0.082147126713104,0
"11110","ES",0.562995821312192,0.807801220812775,0.538490782961019,0.438913342076736,1
"11111","ES",0.167580343781067,0.238210176936611,0.15083094187794,0.0958890292367253,0
"11112","ES",0.692352227069088,0.448739524958796,0.643748618983946,0.60544280459506,1
"11113","Prev",0.222028253138858,0.0659482134589671,0.198997829772181,0.127837130408267,0
"11114","TH",0.389968883151205,0.243899334625993,0.367073407424291,0.26640184894744,0
"11115","Prev",0.188361863601457,0.27783905809874,0.176101871999766,0.108018118512114,0
"11116","Prev",0.187433781969468,0.13110154354358,0.173041671516686,0.105811236080708,0
"11117","Prev",0.186561886405718,0.289237260720713,0.154455490921696,0.099643994297708,0
"11118","Prev",0.184327047301948,0.13879522525322,0.159604163875845,0.110798969624302,0
"11119","Prev",0.116825725567861,0.219465260789754,0.113015843756106,0.0633343359101147,0
"11120","Prev",0.175930106917335,0.470819730157946,0.179643980314592,0.104955002774383,0
"11121","Prev",0.205206042152899,0.347200729644391,0.192160604859525,0.125271935336165,0
"11122","Prev",0.142473601796594,0.142243505916216,0.125604561848536,0.0775279347937173,0
"11123","Prev",0.155986611828585,0.211776160124613,0.158603968464056,0.0874616293281008,0
"11124","Prev",0.179813394547844,0.180281761302055,0.168799974773143,0.0992654833454852,0
"11125","Prev",0.164313278339371,0.248339192971922,0.1881548220272,0.0785497238010935,0
"11126","TH",0.37917190161575,0.416019789161861,0.318835296718738,0.221898380307233,0
"11127","ES",0.445018394614899,0.247505033150514,0.345087719371,0.316638108866379,0
"11128","Prev",0.195765237751223,0.49676045247192,0.171538940251761,0.119369225979061,0
"11129","Prev",0.221899126620316,0.401213775727546,0.191365737973177,0.123798061010834,1
"11130","RRH",0.354978029613524,0.121662865206869,0.372904885662017,0.236323174668665,1
"11131","Prev",0.217626034079337,0.390680705167531,0.227544892379464,0.130616669384945,0
"11132","Prev",0.195229466488197,0.172587797816173,0.179670991471321,0.13895894055759,0
"11133","Prev",0.119943201039492,0.175635282428284,0.12300026547672,0.0635781734279953,0
"11134","ES",0.339022014091591,0.299517969675842,0.352061811859378,0.270416166700445,0
"11135","ES",0.205899894319309,0.203012346115091,0.17321731560297,0.134771027965092,0
"11136","TH",0.32940478084405,0.60573456428667,0.324085396136213,0.287939750563124,0
"11137","ES",0.487456215016027,0.493647336777738,0.429845497226181,0.444816177010553,1
"11138","Prev",0.373360702906732,0.144479335579759,0.328860774453006,0.283013920236855,0
"11139","TH",0.290361090525671,0.170544515747561,0.26702660861894,0.167556245956198,0
"11140","TH",0.289500599533331,0.182636401067356,0.266686943713568,0.161620149844882,0
"11141","RRH",0.498304818860242,0.278607830348342,0.47912629841164,0.48030509953632,1
"11142","Prev",0.170860666196842,0.281140783165151,0.178250633836436,0.0834849716361206,0
"11143","Prev",0.335937849835562,0.192501166975964,0.293747765274907,0.192391443130141,0
"11144","TH",0.240382513568731,0.139646167221259,0.208655837903276,0.155593805140953,0
"11145","RRH",0.340992733112551,0.201649612715266,0.370122078721035,0.285169020565763,1
"11146","Prev",0.251392337759104,0.392629236722445,0.202584540828778,0.130873521453249,0
"11147","Prev",0.121488132312944,0.341094468983095,0.116536266239742,0.0533031807653127,0
"11148","Prev",0.138402579534873,0.414152641094337,0.132484324696201,0.0779044970562312,1
"11149","ES",0.366636099665316,0.378502330858365,0.328280250421194,0.240887141995828,0
"11150","RRH",0.244490488849416,0.188681240982041,0.228235827773877,0.147147191620313,0
"11151","Prev",0.263810630527832,0.422037566586332,0.222523484751798,0.14051266640291,0
"11152","Prev",0.152989022244901,0.149985536345956,0.151967210157556,0.0925096508629875,0
"11153","TH",0.435281856806226,0.184671994414359,0.374774592476484,0.267070135554919,1
"11154","Prev",0.135812709849117,0.632992664877062,0.145739886787759,0.0630393496062493,0
"11155","TH",0.562512910862745,0.151451550143039,0.533394773497095,0.541032786600173,0
"11156","TH",0.162664193908989,0.266281385448465,0.164611206513671,0.148213311893003,0
"11157","Prev",0.101286834262862,0.423777423083575,0.095555378714793,0.051926391089457,0
"11158","Prev",0.210601251220214,0.467965951252227,0.178479757466522,0.152281950967282,1
"11159","ES",0.217611250915803,0.166564241384118,0.166564241384118,0.129803752470883,0
"11160","Prev",0.153232049215618,0.847458719585081,0.137783570452913,0.0731233606999948,0
"11161","RRH",0.312747652964832,0.414309139099481,0.306252399720698,0.182319359445875,1
"11162","Prev",0.142875184948833,0.238014219190437,0.129244486682995,0.0892080491188138,0
"11163","Prev",0.262407977538317,0.637628409038266,0.211523599224964,0.211440590072773,0
"11164","ES",0.223137643615423,0.188640408138055,0.221124447274638,0.164762642927849,0
"11165","Prev",0.187833958155548,0.433690465442722,0.172416005512852,0.0942280675275794,0
"11166","TH",0.283223226291312,0.12300026547672,0.292716401097052,0.174715274435507,0
"11167","Prev",0.318410561190372,0.324085396136213,0.295463850473135,0.266685274881965,0
"11168","RRH",0.334567474331781,0.47912629841164,0.352760040288614,0.197651447620788,0
"11169","TH",0.450524770385052,0.242356496824816,0.460685336451056,0.316593287845204,0
"11170","ES",0.834098332938282,0.765336659076142,0.765336659076142,0.702239181529982,1
"11171","Prev",0.456497633036697,0.102667557617914,0.371028673280544,0.368918412506356,0
"11172","Prev",0.216031846369638,0.353962143763063,0.224094798961156,0.120368970424432,0
"11173","Prev",0.147358791161345,0.202584540828778,0.124650073402105,0.0789159985864878,0
"11174","Prev",0.136477651286793,0.132484324696201,0.124480763674424,0.0635493392771789,0
"11175","Prev",0.383434758186137,0.0973034156198739,0.373524475363605,0.28893771791773,0
"11176","Prev",0.228542107320621,0.341233633463015,0.205173193208072,0.130974389879252,0
"11177","Prev",0.148513522763081,0.186716422097017,0.14717892146156,0.0871766283085599,0
"11178","Prev",0.198311625067101,0.345715848978245,0.19298540401824,0.100336898656437,0
"11179","Prev",0.170634812005353,0.199774116593077,0.148327761715568,0.10189293141458,0
"11180","Prev",0.180245395509563,0.598073684139277,0.158143263932641,0.109561473350045,0
"11181","TH",0.283613841980755,0.637195479583083,0.265387407252439,0.159223631511682,1
"11182","Prev",0.166567805912138,0.418012612884414,0.142742717054831,0.099814737828576,0
"11183","ES",0.515235522742905,0.355641640840374,0.533114612343298,0.41815193604103,0
"11184","RRH",0.287683889675129,0.479976487662551,0.255841025581998,0.18617053758166,0
"11185","Prev",0.195725706348767,0.254881141621591,0.174035905644916,0.122978425286744,0
"11186","ES",0.341559551813468,0.110656095410569,0.28162176666095,0.181710261292402,0
"11187","Prev",0.205215394795605,0.228149945436876,0.180177993168099,0.12212401555977,1
"11188","ES",0.253091804123249,0.359780843164211,0.249597731659971,0.187087247942084,0
"11189","Prev",0.175332097321081,0.171123345600945,0.16236409222404,0.0990611085347108,0
"11190","Prev",0.0753491037295069,0.423693174154092,0.100277939733784,0.0414881664282454,0
"11191","Prev",0.216287047239097,0.376581750631046,0.246687939209941,0.153430081127566,0
"11192","Prev",0.115101840936477,0.490162171801193,0.108944277816224,0.0621342693171117,0
"11193","Prev",0.0998432433194746,0.741867648155889,0.105177461090938,0.0516658253855753,0
"11194","Prev",0.164449819482661,0.262816993581228,0.171464732052294,0.0888058327093158,0
"11195","Prev",0.186093749765603,0.218468140955715,0.192233077390282,0.101701437803126,0
"11196","Prev",0.141261027772646,0.595490546965139,0.146370201493082,0.0738036602707472,0
"11197","Prev",0.137191286211587,0.148327761715568,0.139781410248788,0.0799905911127127,0
"11198","RRH",0.298263376768038,0.166672366690783,0.311340277225799,0.163068583905344,1
"11199","Prev",0.130469138660885,0.142742717054831,0.140195080360107,0.0759133147292515,0
"11200","Prev",0.12459615960104,0.255841025581998,0.134425811494326,0.0674330876704575,0
"11201","Prev",0.139897392330683,0.100277939733784,0.134025599149968,0.0810147425036882,0
"11202","Prev",0.16474025363385,0.105177461090938,0.173525172006877,0.108776484412478,1
"11203","ES",0.300964338650747,0.315115801394552,0.241476466128642,0.192344315259682,0
"11204","ES",0.623372812440404,0.191871933537126,0.542772640717195,0.529624319119897,0
"11205","ES",0.274735584464986,0.543617884542527,0.246756103972537,0.165313596226788,1
"11206","ES",0.395048203337198,0.102510947238476,0.317434681016598,0.282694005371437,0
"11207","ES",0.262460587160898,0.187153714044509,0.25179269781501,0.157144383389362,0
"11208","ES",0.531265743507575,0.158178649390318,0.413432789390999,0.36915431443814,1
"11209","Prev",0.336865855146298,0.368548816977225,0.274450417814363,0.249010858464943,0
"11210","Prev",0.163343551831049,0.204346847559653,0.170009962494684,0.101805753855716,0
"11211","Prev",0.168339834769179,0.135656278682231,0.155818621204173,0.106293253073887,0
"11212","TH",0.333851091660476,0.192233077390282,0.336958253883712,0.244850009553007,0
"11213","ES",0.486972871193225,0.31867350712944,0.437093041626716,0.334726533745401,1
"11214","Prev",0.145549877344899,0.156513448228008,0.153990806973447,0.0902141096133839,0
"11215","Prev",0.212114871268759,0.104232439030523,0.176053076333711,0.105471147413478,0
"11216","Prev",0.146885424254518,0.204641742203762,0.143805668460214,0.0680713796494988,0
"11217","RRH",0.284699869723948,0.701916794782591,0.301949052261325,0.18731896751961,1
"11218","Prev",0.262453563612853,0.320357095559081,0.214051364644696,0.140421886684093,0
"11219","Prev",0.182451603174902,0.137674561099523,0.177642224342441,0.0930694108899364,0
"11220","ES",0.493195153352572,0.460142524990249,0.395782870221393,0.393974564348962,1
"11221","RRH",0.290482684836562,0.257716434143875,0.321578981059494,0.177245874488979,0
"11222","ES",0.467087689124468,0.294547679741265,0.486623627044551,0.397242992245945,0
"11223","TH",0.486544277259098,0.54109807848369,0.482585676773715,0.375862942782154,0
"11224","Prev",0.149191354148069,0.208200249383999,0.117193822997943,0.0790071786107624,0
"11225","ES",0.433255208832926,0.381912449043158,0.336542555604759,0.286131719182758,0
"11226","ES",0.574234177150889,0.246638427119791,0.46764264397571,0.396556068259374,0
"11227","Prev",0.146073408219077,0.528596997112971,0.15657315664529,0.0925439232758902,0
"11228","Prev",0.353610868635003,0.133948997467732,0.395061630977236,0.326301731098042,0
"11229","TH",0.32623606672338,0.139781410248788,0.34203315450945,0.230381587972103,0
"11230","Prev",0.235655464115281,0.498207929706018,0.19275363991219,0.118642914717357,0
"11231","TH",0.312669268891734,0.198830174455038,0.246488925173756,0.179885754089522,0
"11232","Prev",0.139981928071435,0.542772640717195,0.147865130310223,0.0873448974600605,0
"11233","ES",0.230921986079202,0.26960267555307,0.204283884564534,0.110629293811538,0
"11234","TH",0.229933468083263,0.541158747311725,0.23846857275492,0.134477609830747,0
"11235","Prev",0.164180271352622,0.319367630247067,0.174102377774631,0.0986375655194051,0
"11236","ES",0.458916964755374,0.264992090190791,0.323287982570138,0.284011853582344,0
"11237","Prev",0.147701482681216,0.12930255688455,0.160925218696086,0.07540271466346,0
"11238","Prev",0.187366882321614,0.1169682467116,0.161724572774398,0.11554575312768,0
"11239","ES",0.214260663343663,0.274450417814363,0.213773596649773,0.140311572593327,1
"11240","ES",0.25352967318086,0.210987296906569,0.183319128898067,0.143796622088532,0
"11241","TH",0.314972250197658,0.155818621204173,0.288207460420759,0.177472722649845,0
"11242","TH",0.29409615299247,0.153990806973447,0.277635866974462,0.205352491897467,0
"11243","Prev",0.274423510745483,0.143805668460214,0.292755026205939,0.183467525925196,0
"11244","ES",0.232935416296483,0.26680230465134,0.179103986809581,0.157071199944537,0
"11245","RRH",0.282131312869662,0.395782870221393,0.252150425963154,0.211175539122502,0
"11246","Prev",0.185614339055773,0.170417794731027,0.176409201969929,0.111031774752333,0
"11247","ES",0.78700949323378,0.178122213303288,0.672202639597721,0.714269673074667,1
"11248","Prev",0.185184139072701,0.318342962312115,0.190163821949102,0.0928071818118265,0
"11249","Prev",0.224696844940662,0.279190506367787,0.195654204890888,0.140602230657552,0
"11250","Prev",0.176861112621737,0.210902162051269,0.154094550442811,0.0898396749384197,0
"11251","ES",0.607602470606431,0.53515119594132,0.538693091601524,0.473425363721821,0
"11252","TH",0.600329102648235,0.349796667766023,0.557932789309586,0.456073128675818,1
"11253","ES",0.326867318345163,0.254550605495402,0.255926077412548,0.180754406142711,1
"11254","TH",0.48586264855277,0.187150297575924,0.470912291932773,0.338146905160249,0
"11255","ES",0.474696207678112,0.107287137871416,0.394025749914241,0.298681790312912,1
"11256","Prev",0.12061173446538,0.406561346866808,0.134429585674567,0.0674497133216547,0
"11257","Prev",0.0891102235426069,0.426939159745085,0.106656182680735,0.0469084084708188,0
"11258","TH",0.439208128471844,0.159129971006575,0.423607930718961,0.377510474754036,0
"11259","Prev",0.190129819349102,0.198497003800034,0.183719974461878,0.117592476027966,0
"11260","RRH",0.423397473077849,0.426793707533315,0.434252455114502,0.316775298699749,1
"11261","Prev",0.189830081389099,0.364956416802516,0.177022401707751,0.113975256680984,0
"11262","Prev",0.178048699844103,0.140018124573358,0.189330377110669,0.100540677810295,0
"11263","ES",0.638006104827739,0.219531486128301,0.635768252609334,0.429479386916246,1
