"","Original","Outcome","ES","TH","RRH","Prev","PrevEligible"
"9850","Prev",0,0.251585081598826,0.203932614017439,0.210511604305335,0.155614375158365,1
"9851","Prev",0,0.271009439155466,0.207175624159626,0.229370306435893,0.165220489523851,1
"9852","Prev",0,0.324949794328646,0.281175239787766,0.295269872175562,0.205161383245747,1
"9853","ES",0,0.280779163423179,0.24021507976389,0.271391390995388,0.178396911419223,1
"9854","TH",0,0.360605578215539,0.290651060062867,0.370619608766555,NA,0
"9855","Prev",0,0.154495620759765,0.123046445816776,0.122225241715977,0.0894354128266002,1
"9856","Prev",0,0.123025019335173,0.0953168334144574,0.110840593105098,0.0673200907077827,1
"9857","Prev",0,0.186913095052129,0.117996176151113,0.150574504316711,0.106760952496363,1
"9858","ES",1,0.408380843934214,0.383274025219442,0.416487701648136,0.401294770012409,1
"9859","TH",0,0.260233035899678,0.200842839520793,0.26925076033753,NA,0
"9860","Prev",1,0.288777251692786,0.247496237513357,0.286724684095779,0.249598285954357,1
"9861","TH",0,0.308427789947652,0.284618079471407,0.315535746534585,0.234150828073472,1
"9862","TH",0,0.248321115443596,0.189434958846701,0.256583409098703,0.182353805524902,1
"9863","ES",1,0.313349306739718,0.275975240115556,0.269143096293483,0.19939933579706,1
"9864","Prev",0,0.0795779977108731,0.0748582845816666,0.0611955007041598,0.0382857345916059,1
"9865","TH",1,0.546188342746316,0.45604994291665,0.530099715395114,0.500621519189599,1
"9866","ES",1,0.488266827502799,0.383305564918827,0.395671856188546,0.384322292017128,1
"9867","TH",0,0.355285015471175,0.284804695228822,0.348502701015513,0.246257840269932,1
"9868","Prev",0,0.14238640167468,0.140215827722459,0.115916435570222,0.0834116797896976,1
"9869","Prev",0,0.176408177517125,0.146778183936178,0.149117508654144,0.101498770541626,1
"9870","Prev",0,0.187159345269181,0.162959433417359,0.179147471296388,0.10561846081865,1
"9871","Prev",0,0.172600234558789,0.159925027913072,0.147795674477252,0.106822434552088,1
"9872","Prev",0,0.166653358359008,0.119301888730233,0.170743456056612,0.0919120643678943,1
"9873","ES",1,0.438497744002099,0.39805743053845,0.355001901662557,0.295359608553187,1
"9874","Prev",0,0.219173395001152,0.18371637103864,0.219165119272201,0.183400886558299,1
"9875","ES",0,0.505178710091066,0.436039046701135,0.445804739227945,NA,0
"9876","Prev",0,0.122774957475761,0.101733162500246,0.125963775047362,0.0639752279585828,1
"9877","Prev",0,0.300244353027615,0.243629037019213,0.262332358995722,0.192296339290938,1
"9878","Prev",0,0.233062238229162,0.20358950257861,0.183333580304628,0.144437632772707,1
"9879","Prev",0,0.174826106161441,0.176214071381282,0.143597104481543,0.111354542030514,1
"9880","Prev",1,0.209628663895658,0.157407088749078,0.17370184920452,0.119171969595847,1
"9881","ES",1,0.430247445612531,0.422416062388743,0.370484137438542,NA,0
"9882","Prev",0,0.184378909953893,0.158020968557057,0.148122969415011,0.103295406477423,1
"9883","Prev",1,0.4145932220641,0.317589604500098,0.364308889354126,0.288822858221187,1
"9884","Prev",1,0.255421380574781,0.194826290661914,0.2026765862377,0.153969305386127,1
"9885","TH",1,0.438201838397467,0.342704006897819,0.398375298314982,NA,0
"9886","Prev",0,0.163320186999514,0.154438763937005,0.127009553097015,0.0902784439497487,1
"9887","Prev",0,0.184356412651253,0.181959375361626,0.153228136285679,0.104837080894949,1
"9888","Prev",0,0.194507238380565,0.167690436304666,0.161744771626947,0.117465786122148,1
"9889","Prev",0,0.194422183660882,0.163028789851532,0.161593893802725,0.113885939012356,1
"9890","TH",0,0.237699121427855,0.171368886991394,0.215817441858772,0.136595984578929,1
"9891","ES",0,0.237860257256545,0.236827166849146,0.220257764595421,0.171060430335702,1
"9892","ES",0,0.30321265259452,0.231105100581197,0.239307277317691,0.186559331670995,1
"9893","Prev",0,0.13659044832637,0.137027653963205,0.148159567449791,0.08818758748704,1
"9894","ES",0,0.279298382025906,0.237181530066747,0.225583349478365,0.174483165176329,1
"9895","ES",1,0.209314635178941,0.173570689047033,0.202013726839034,0.125413323571522,1
"9896","ES",1,0.439865475191599,0.372332190293982,0.382682737208298,NA,0
"9897","Prev",0,0.136692773476241,0.136214322173735,0.115618848231867,0.0803501959067624,1
"9898","TH",0,0.366327450710302,0.299829160298832,0.354118531305396,0.245674839170983,1
"9899","TH",0,0.366118570293166,0.299640592362915,0.353924601930701,0.245509453059058,1
"9900","Prev",0,0.124985400002409,0.09517754886176,0.0905674027366451,0.0602449768859839,1
"9901","Prev",0,0.0992717007414028,0.10197463619312,0.0814169772068267,0.0557931536179596,1
"9902","TH",0,0.751677240874671,0.718594883368531,0.791538895139757,0.672197592171314,1
"9903","ES",0,0.294451956345182,0.216542007122316,0.233702402011306,0.187580471506634,1
"9904","Prev",0,0.311904303243442,0.242528424148075,0.245425390228267,0.188477431777345,1
"9905","ES",1,0.654628879471349,0.624268123632347,0.648276913512359,NA,0
"9906","ES",1,0.541726825503808,0.527730336403255,0.530060275359702,0.399303756000962,1
"9907","TH",1,0.230472811888327,0.189484806194231,0.217463051570567,0.135562554589098,1
"9908","TH",1,0.368456909072003,0.328956716861827,0.366122247322555,NA,0
"9909","Prev",0,0.139095711734825,0.108401522628617,0.127558214630859,0.0702607735711706,1
"9910","RRH",0,0.527406620555077,0.4353625655097,0.597715806799875,NA,0
"9911","ES",0,0.468185083544908,0.388986610659467,0.40017295081735,NA,0
"9912","Prev",0,0.212967481705854,0.224157687446342,0.215301392715379,0.1390148343792,1
"9913","ES",1,0.395867923906463,0.374094274721824,0.338251595273527,0.285615000285856,1
"9914","ES",0,0.335958162096748,0.275441596104113,0.28510933434861,NA,0
"9915","Prev",0,0.120527620626221,0.0921158799161486,0.113119615176123,0.0590130289806254,1
"9916","TH",0,0.309748338049812,0.258507146759052,0.29058661551913,0.193962567679307,1
"9917","TH",1,0.434248523164931,0.314875728221314,0.412779824858036,0.296227540923278,1
"9918","TH",0,0.263174502052161,0.210445746873526,0.261686293309158,NA,0
"9919","TH",0,0.240839019048886,0.202944249747318,0.191452986700794,0.15153934584943,1
"9920","ES",1,0.46906970776625,0.345615244712709,0.386189071141599,NA,0
"9921","ES",0,0.392460620008655,0.349925383230488,0.336930334212532,NA,0
"9922","Prev",0,0.117628119678749,0.0837818600222332,0.109682878679608,0.0573323323913582,1
"9923","TH",1,0.538768763160516,0.517960256463317,0.537564730994413,NA,0
"9924","Prev",0,0.0868690853729537,0.0761645064266394,0.092321375984117,0.0471153416572692,1
"9925","RRH",1,0.258918164221833,0.240139000638036,0.271940140803878,NA,0
"9926","RRH",0,0.225924906578457,0.158180913818064,0.22138090450707,0.12466419030515,1
"9927","Prev",0,0.231069499999957,0.182973501123434,0.17993777160316,0.11408918347347,1
"9928","Prev",0,0.233938198548378,0.222562804448335,0.204251900339596,0.15452261056386,1
"9929","ES",0,0.27544690842701,0.222902437785572,0.274338405373177,NA,0
"9930","TH",0,0.345569329919958,0.333309721774018,0.361978099289156,0.19644384426973,1
"9931","ES",0,0.235633530268596,0.218439489136491,0.192166669503972,0.151630961674965,1
"9932","Prev",0,0.154356643534686,0.151715329467456,0.136102558275524,0.095844194116877,1
"9933","ES",1,0.474571568875429,0.34557007635119,0.406670387199367,0.311807567943704,1
"9934","ES",0,0.281917037335055,0.200945731413652,0.251242227905916,0.175294509051098,1
"9935","RRH",0,0.374493687951514,0.339838691260748,0.36969381538368,NA,0
"9936","Prev",0,0.230362382521928,0.167616167547912,0.176221027361841,0.127821689461762,1
"9937","ES",0,0.213224368253198,0.145385706357976,0.181796073098834,0.124766879714673,1
"9938","Prev",0,0.196358184946115,0.141165022783929,0.167331931689464,0.115400643842012,1
"9939","TH",0,0.685346401017882,0.593010804828044,0.697327103857899,0.615443308654306,1
"9940","Prev",1,0.149770702962673,0.158479399634266,0.167165221665497,NA,0
"9941","ES",0,0.440047530492666,0.37383850623379,0.429863862428202,NA,0
"9942","ES",1,0.300389096380396,0.282136344976796,0.245827836609657,0.201440640505868,1
"9943","ES",0,0.215038042855832,0.205785177741122,0.174472165408668,0.121952724077555,1
"9944","Prev",0,0.170166788211443,0.16550016975538,0.151063662498619,0.10972798412456,1
"9945","TH",0,0.4952266581291,0.432798379354612,0.482984262529264,0.34547565568799,1
"9946","TH",0,0.371809379463549,0.310900800722164,0.369275463165717,NA,0
"9947","TH",0,0.356568412496931,0.282582155774316,0.328821588133684,0.246130048584863,1
"9948","Prev",0,0.215690578215862,0.123664943825415,0.19215627581183,0.108084978361251,1
"9949","ES",0,0.291114528090316,0.221350687768375,0.232709425255695,0.18751703328732,1
"9950","ES",0,0.420217886344847,0.362791822326346,0.336397943496849,0.269219353667272,1
"9951","Prev",0,0.165036328831711,0.123809294295651,0.138930866437727,0.0942196605181393,1
"9952","TH",0,0.197193426538854,0.140535178206735,0.171669156900357,0.118954139429117,1
"9953","Prev",0,0.163478154465537,0.115746948127003,0.141376405856698,0.0897730170921177,1
"9954","TH",1,0.269607708449867,0.211674626984908,0.258351030969147,NA,0
"9955","ES",0,0.407083158943401,0.371484533367516,0.367340347521515,NA,0
"9956","Prev",0,0.163832372250642,0.124979974369173,0.137072561650478,0.0904650935360296,1
"9957","ES",0,0.438258976736313,0.35066281581996,0.386329854203784,0.307145309893041,1
"9958","RRH",1,0.393433766481412,0.397349479389696,0.402715157172895,NA,0
"9959","Prev",0,0.1400062738694,0.161154139923473,0.122236013069975,0.0924566455141366,1
"9960","Prev",1,0.224804291964559,0.1616310513788,0.187215347760787,0.124067514776784,1
"9961","Prev",0,0.165674899268222,0.120705782872705,0.163720199863786,0.0876504105173832,1
"9962","ES",0,0.460545997266387,0.425693148215201,0.424911004362846,0.284847762900891,1
"9963","Prev",0,0.184115219619461,0.127440529138832,0.164026615855377,0.0963384598600719,1
"9964","TH",0,0.354188406554334,0.298368709067086,0.366128531292201,NA,0
"9965","ES",0,0.406561164077394,0.325386363793462,0.386293637448909,0.276567498757196,1
"9966","Prev",0,0.195693562711668,0.208028189988035,0.163371132533581,0.113103147214906,1
"9967","TH",0,0.282776979420495,0.221092490721197,0.279197824171412,0.178182365854144,1
"9968","ES",0,0.3597804628434,0.362102398179236,0.322315851897306,NA,0
"9969","Prev",0,0.10604697127791,0.122191158370272,0.107383222812834,0.0675153576165974,1
"9970","ES",0,0.371635528617196,0.356393535571193,0.325406067296962,0.246605545942123,1
"9971","Prev",0,0.184855715691974,0.125840794971955,0.151974376114039,0.0980994906536808,1
"9972","Prev",0,0.118556226336484,0.0947697097785789,0.103742297394917,0.0555817919996509,1
"9973","Prev",0,0.15278296490592,0.123492180083586,0.122221821893532,0.0754514555166988,1
"9974","Prev",0,0.103865569555666,0.155519445610759,0.0986550235562039,0.0613016509918812,1
"9975","Prev",0,0.239303156344976,0.172029563265059,0.194352202981425,0.133196100854699,1
"9976","Prev",0,0.242520374166067,0.173982473660969,0.197231305853886,0.135501610425954,1
"9977","TH",0,0.237032061005409,0.227536157957515,0.185967233163975,0.132023164016361,1
"9978","Prev",0,0.0867596146753948,0.133693074916622,0.0842482799912939,0.0470546178076099,1
"9979","ES",0,0.369092135477627,0.279998163915212,0.340429071160698,NA,0
"9980","Prev",0,0.152385514135545,0.141935282290724,0.135808115329092,0.0725950979396018,1
"9981","Prev",0,0.0786891910115714,0.123963362842571,0.076490858827976,0.0458344568600186,1
"9982","TH",0,0.2378756372489,0.262017548042797,0.217470678085493,NA,0
"9983","ES",0,0.343720190549709,0.428384182511583,0.301818059300164,0.236872632849883,1
"9984","ES",1,0.277401786048981,0.195240495513367,0.204030757561707,0.164402360537467,1
"9985","Prev",0,0.223568699352918,0.153723854197958,0.183386717520166,0.121741041895207,1
"9986","RRH",0,0.289010927786861,0.214597460022086,0.301569169633376,NA,0
"9987","Prev",0,0.192847281686245,0.210638007880853,0.169903102128505,0.119532679857075,1
"9988","Prev",0,0.18012584611909,0.123112636275396,0.163808660771088,0.0936241928551346,1
"9989","Prev",0,0.168373268558129,0.154867887540195,0.127130195485605,0.0803464855510509,1
"9990","ES",0,0.271526234785265,0.206534358156871,0.257785947528829,NA,0
"9991","ES",0,0.372961538655894,0.356458325719738,0.327800431953187,NA,0
"9992","TH",0,0.276610368973708,0.261886310786825,0.262261405243196,NA,0
"9993","TH",0,0.528330897214679,0.432806814238522,0.50229981763571,0.473807623393611,1
"9994","Prev",1,0.213900370636326,0.179862315854975,0.195716396588434,0.170029138633058,1
"9995","Prev",0,0.134340498608133,0.152303028814644,0.147832481498075,0.090448270804442,1
"9996","RRH",1,0.274813290200324,0.211434803118047,0.245653509108745,NA,0
"9997","Prev",0,0.255752131152004,0.198293471675709,0.240373207620965,0.143215146241985,1
"9998","Prev",0,0.182224791961205,0.123690909415248,0.147715406773551,0.0950065650268499,1
"9999","ES",0,0.363447403672716,0.282473407242189,0.314931547996951,0.243110302203558,1
"10000","Prev",0,0.0905378615386497,0.119136298491011,0.0910523705950189,0.0499433607853357,1
"10001","Prev",0,0.143376833668086,0.0978742723438433,0.131655327528188,0.0731255795103282,1
"10002","Prev",0,0.143276875487767,0.120207147093953,0.118795629359415,0.0744641604221725,1
"10003","ES",0,0.557871454308164,0.509358493136974,0.544871619491576,NA,0
"10004","ES",0,0.601508325898671,0.499892706833831,0.511427263711366,0.499811648087177,1
"10005","Prev",0,0.139822148167662,0.156099284927425,0.0929612229651572,0.071965621246256,1
"10006","Prev",0,0.15380752777125,0.126851554497333,0.105194177919302,0.0817991616126226,1
"10007","RRH",0,0.201241038149962,0.140057663868699,0.141570983787963,0.109355084522879,1
"10008","Prev",0,0.219248300953488,0.15368952907657,0.156061084833954,0.121218758741776,1
"10009","Prev",0,0.257072546540986,0.217307034087552,0.213791303563449,0.145122238261813,1
"10010","Prev",0,0.128314147486585,0.127346362211274,0.0917174456759302,0.070474533024305,1
"10011","ES",1,0.244398845086703,0.231675888770141,0.177321685623867,0.157722922924295,1
"10012","ES",0,0.352681111199745,0.317115529192355,0.334091423586134,NA,0
"10013","ES",0,0.48125151826441,0.393927545556128,0.409392189633976,0.334163513643989,1
"10014","ES",0,0.254296990204356,0.239326973168606,0.207433569764498,NA,0
"10015","ES",0,0.534063343055224,0.457260429392325,0.527688132473525,NA,0
"10016","Prev",1,0.190577607650584,0.131788901483003,0.156128645155773,0.1005648102751,1
"10017","ES",0,0.203900345263559,0.144009951664566,0.168494520943895,0.119703164209237,1
"10018","Prev",0,0.237482727409758,0.280628960406606,0.178937284320238,0.155926807167698,1
"10019","Prev",0,0.18693640824136,0.128758656860657,0.152464316286317,0.0982277680226052,1
"10020","Prev",0,0.198694512795226,0.190254543411746,0.18079941326908,0.125920401348554,1
"10021","Prev",0,0.175373889459855,0.169518208771673,0.145532890437924,0.0967829193436011,1
"10022","Prev",0,0.104200518366024,0.0845945351114741,0.0963649114151184,0.0507779941755094,1
"10023","TH",0,0.256871224619591,0.204636580219034,0.24148802054247,NA,0
"10024","Prev",0,0.11535353559976,0.097000719946874,0.0973936499365817,0.0614879295805954,1
"10025","Prev",0,0.14178954339173,0.0965873131949789,0.130304010318576,0.0722141480622657,1
"10026","Prev",0,0.171693366212441,0.161782334909572,0.139021790514043,0.0921064173375987,1
"10027","Prev",0,0.201348738255778,0.151905883169859,0.168904950896336,0.107085450954796,1
"10028","Prev",1,0.158438251530814,0.150076011870318,0.128050113153991,0.0833706887161094,1
"10029","ES",1,0.600753129580779,0.594696314267419,0.497121117189785,0.473304423138297,1
"10030","ES",1,0.250794587464163,0.243325407678888,0.208911449523028,NA,0
"10031","ES",0,0.190708337607588,0.195475782696245,0.149623124482808,NA,0
"10032","ES",1,0.499001964086657,0.408486919477859,0.427715710138997,NA,0
"10033","RRH",0,0.257503278872463,0.277099744900481,0.231485010493061,NA,0
"10034","Prev",1,0.361120831171094,0.308665601746704,0.341192593318831,0.297889763221393,1
"10035","Prev",0,0.169186514091156,0.178036976643613,0.139716632346513,0.0967931891272715,1
"10036","Prev",0,0.130791649804757,0.0966694155752173,0.108700684652777,0.0765988549211752,1
"10037","Prev",0,0.105433909451827,0.0704697292000467,0.104902835800302,0.0569548734038421,1
"10038","ES",0,0.217458289355562,0.223427414514993,0.179410761258039,0.132225725441934,1
"10039","ES",1,0.25100401294456,0.237907749542052,0.201861670055973,NA,0
"10040","Prev",1,0.3359101602082,0.313424664783256,0.299376519822056,0.280495930747168,1
"10041","ES",1,0.265156560229738,0.198999210876775,0.247277673677132,NA,0
"10042","Prev",0,0.213747911948665,0.152432725035601,0.203028063915293,0.125822636494952,1
"10043","Prev",1,0.229808218302919,0.165379855171247,0.195517444811089,0.137928094982922,1
"10044","TH",0,0.311200288769446,0.27399276376358,0.292358222099382,NA,0
"10045","TH",0,0.369911006171997,0.285892243065268,0.31960652325026,0.24641480801336,1
"10046","Prev",0,0.178612360970996,0.164791878393432,0.135493225877484,0.10297429247481,1
"10047","TH",1,0.274286856693482,0.206303037139367,0.252806420857971,0.175550657444698,1
"10048","TH",0,0.218127949468561,0.200991424857813,0.197511410933471,0.123674903239202,1
"10049","TH",1,0.423303749036264,0.34850198493844,0.448702904927368,NA,0
"10050","ES",0,0.267467203366903,0.188731520357699,0.216603592937135,0.160970906798537,1
"10051","Prev",0,0.152552765664191,0.105386185253636,0.164539410944894,0.0856369553729279,1
"10052","ES",0,0.25301490133778,0.244180197249162,0.209391535814635,NA,0
"10053","Prev",1,0.208382582191434,0.184915230528165,0.214215289534665,0.139136748839963,1
"10054","ES",0,0.217585603686139,0.177128305794621,0.178689267114731,0.126084401176902,1
"10055","Prev",0,0.221904127233595,0.169019920647723,0.223305079585766,0.131224921575017,1
"10056","ES",0,0.369741845622327,0.305186164558297,0.325087047800064,0.244694774597436,1
"10057","Prev",0,0.250612480966616,0.224374591645274,0.267208472462076,0.150263498304307,1
"10058","Prev",0,0.178721362948256,0.171894754633294,0.147148889433449,0.0988588918412672,1
"10059","Prev",0,0.115623732360057,0.0912779744714728,0.131633801819279,0.0628492459969519,1
"10060","Prev",1,0.154397081341601,0.165185333128308,0.153282681542229,0.0878737797369257,1
"10061","ES",0,0.232039269906346,0.21273353489642,0.182343724677256,0.14450969372979,1
"10062","Prev",0,0.135094496649134,0.0920867885650423,0.145285587812543,0.0753888082625465,1
"10063","Prev",0,0.140185789865263,0.152487707167743,0.106555017705028,0.0796944344939413,1
"10064","Prev",0,0.160745385743117,0.14739425268904,0.136622741829446,0.0902868557965738,1
"10065","ES",0,0.228424834787112,0.223711357046812,0.187030827566622,0.138665642369521,1
"10066","ES",0,0.197712147707487,0.14992898530735,0.192538609761752,0.116473546162943,1
"10067","ES",0,0.202437108760928,0.197168879813509,0.162332692769809,0.132999527401767,1
"10068","ES",1,0.349766035945419,0.278063413675768,0.308523102859675,0.229446972600462,1
"10069","Prev",1,0.0747751382450977,0.0791314351622135,0.0763344117100404,0.0433610673872021,1
"10070","Prev",0,0.126333746415707,0.0933765943445843,0.107762753999969,0.0653847891289231,1
"10071","Prev",0,0.146438285157963,0.110479988713114,0.126299713901888,0.0785745959540015,1
"10072","TH",1,0.807649452575149,0.766912367253543,0.794533801852996,NA,0
"10073","Prev",0,0.169886440935487,0.142597691383183,0.147258800690111,0.0928136747118526,1
"10074","TH",1,0.765697621030215,0.700816025881756,0.78881105397397,NA,0
"10075","Prev",0,0.131540012171126,0.117008910218452,0.108020006770928,0.069348830919836,1
"10076","Prev",0,0.153170628517319,0.112614319285625,0.155044062662142,0.0843932942599748,1
"10077","Prev",0,0.16585492517582,0.137069638828289,0.142949904965291,0.0899319086810219,1
"10078","ES",1,0.629483976907166,0.561017386766833,0.591022770302043,NA,0
"10079","RRH",1,0.251784412616995,0.1526901767549,0.278932815522225,0.158955772750887,1
"10080","Prev",0,0.199604067071731,0.151950565473896,0.173325930876864,0.112836177253919,1
"10081","ES",0,0.308762593099616,0.246306981237802,0.267410514194569,0.195548241113561,1
"10082","ES",1,0.21313800232937,0.227287390503504,0.212554879513257,NA,0
"10083","ES",0,0.345901291177135,0.300466879188204,0.3559263620771,NA,0
"10084","Prev",0,0.135470361969937,0.113341069810575,0.134528898865493,0.0711841014664401,1
"10085","Prev",0,0.148051804559807,0.133217800396732,0.125776337549677,0.0776885169775463,1
"10086","TH",0,0.267595036592508,0.211734206470623,0.271119132697453,NA,0
"10087","TH",0,0.423497286754316,0.378952430231072,0.375577013542525,0.34136002454609,1
"10088","ES",0,0.350118618585681,0.28367835697133,0.311328315500998,0.223317600072657,1
"10089","Prev",0,0.239861166012214,0.175057867441081,0.202220878900513,0.109050272483147,1
"10090","ES",1,0.197134389392446,0.145292099666094,0.242012100588635,NA,0
"10091","ES",0,0.390463771745023,0.366391193946066,0.338466789652483,0.280242061640955,1
"10092","Prev",0,0.128551339634766,0.112495314489801,0.109336996457313,0.0667969834410711,1
"10093","ES",0,0.277306444576184,0.212341718807611,0.239629432165968,0.170835771244886,1
"10094","Prev",1,0.43052848183055,0.354333349087499,0.376745347945586,0.258496576210752,1
"10095","Prev",0,0.173483093454572,0.1709197672433,0.157051488018498,0.0953984476518023,1
"10096","ES",1,0.286772268306018,0.220127368829951,0.325676243900363,0.177642269783423,1
"10097","Prev",0,0.118987367094252,0.108403223035313,0.106724158771272,0.0727963240214685,1
"10098","Prev",0,0.202722521261837,0.173195299641207,0.182466471635488,0.179135119185517,1
"10099","Prev",0,0.314423704774873,0.281480311103201,0.277073924409936,0.19674654136033,1
"10100","Prev",0,0.0890522668114492,0.0799902573993443,0.0874219872796452,0.0465486361657062,1
"10101","Prev",0,0.517818287161003,0.425651513080262,0.467837070542055,0.450798921963027,1
"10102","TH",0,0.254204351771032,0.213633278518545,0.216845646081556,0.153996294731333,1
"10103","ES",0,0.184751117480677,0.211812955684576,0.159058809317038,0.121495897084904,1
"10104","Prev",0,0.25264464447422,0.202046280376419,0.223758784249484,0.152331083970807,1
"10105","Prev",0,0.161284640882563,0.127681996993973,0.139120450980797,0.0875062304238248,1
"10106","ES",0,0.294970481944164,0.239301256249861,0.304859486024653,NA,0
"10107","ES",0,0.275794040750892,0.273268997868271,0.207813591034815,NA,0
"10108","Prev",0,0.116708068081074,0.137419475662388,0.126606002876632,0.0770867769425484,1
"10109","RRH",0,0.392001636009977,0.309710853928256,0.341352756307384,NA,0
"10110","TH",1,0.240207279135721,0.139482171819199,0.252308809409809,0.148831783126547,1
"10111","Prev",0,0.177186781679514,0.12180399045428,0.146971840447772,0.0876701422606865,1
"10112","ES",0,0.514467812789882,0.414327157500681,0.403035007067441,0.348337943732982,1
"10113","ES",1,0.307511142047712,0.279097442049386,0.257011044461591,0.189962450736913,1
"10114","TH",0,0.366968747403825,0.316896624761724,0.387682085941086,NA,0
"10115","TH",0,0.372411777461098,0.293254550721757,0.316212428307464,0.239618222642475,1
"10116","TH",1,0.515876001842535,0.429525039903035,0.45183817811686,0.389829324412781,1
"10117","TH",0,0.359708883892565,0.296660214977601,0.364501188538091,NA,0
"10118","TH",1,0.382934284383788,0.303303053551914,0.326615936041811,0.248707301380217,1
"10119","RRH",1,0.581420681017528,0.502239199880316,0.585607347809016,NA,0
"10120","Prev",0,0.154009353916161,0.140332701576392,0.139321749890904,0.0980192767446352,1
"10121","ES",1,0.250223238205008,0.251924199746671,0.226157643786837,0.155160060066617,1
"10122","Prev",0,0.141030983486253,0.127748702031582,0.127220955377116,0.0884729029145328,1
"10123","ES",0,0.350422494218491,0.301660150835745,0.281366487605204,0.210287537650388,1
"10124","Prev",0,0.315012717145522,0.282045998609602,0.2211752517305,0.183945483607921,1
"10125","ES",0,0.4138580971635,0.39450615324915,0.40468024708606,0.348066877598311,1
"10126","Prev",0,0.163661142935103,0.11456252224393,0.135100866431335,0.0802300943213318,1
"10127","Prev",0,0.199770229216959,0.220775747709436,0.195175139703641,0.125768788759283,1
"10128","ES",1,0.724926207440677,0.663216460077622,0.674363086688997,0.576447235396838,1
"10129","ES",1,0.568460513925639,0.503111890471492,0.540781342762338,0.420625819406719,1
"10130","Prev",0,0.122813811238065,0.111293524592224,0.12736219267515,0.0741318934657293,1
"10131","Prev",0,0.205635436993585,0.14935666766604,0.19028101720435,0.105139760726816,1
"10132","ES",0,0.29716588198652,0.203026735764421,0.223034737863559,0.173044038730133,1
"10133","Prev",0,0.144894701071337,0.133166042149495,0.131900511652302,0.0918511506966642,1
"10134","TH",0,0.468389324293762,0.360634110941976,0.446924352930938,0.340273727349209,1
"10135","ES",1,0.709219023607208,0.618665980759583,0.654675330237617,0.653844928332934,1
"10136","ES",0,0.490637168891192,0.367193155101501,0.442969116174571,0.360819717573879,1
"10137","Prev",0,0.154756646976034,0.131865742934974,0.14302034163275,0.0985216317477345,1
"10138","ES",1,0.724744307754444,0.673976760253131,0.730660710303464,NA,0
"10139","ES",0,0.274794687005081,0.206246265655748,0.248722995685444,0.172569468276684,1
"10140","Prev",0,0.198536486783375,0.149195184165549,0.182635479182887,0.112889372305376,1
"10141","Prev",1,0.364239882631175,0.274292869879073,0.295453913002303,0.297011207191849,1
"10142","ES",0,0.388771223932635,0.330035481242021,0.355770523423843,0.265068533094761,1
"10143","ES",0,0.474350829081176,0.437756122447145,0.44863298987692,0.337887535700585,1
"10144","Prev",0,0.181039891091095,0.127122964609378,0.14993389382898,0.0907225296437654,1
"10145","TH",1,0.486513034771324,0.512677437842378,0.483780130138564,NA,0
"10146","ES",0,0.560736452165846,0.41977950763401,0.497858626321894,NA,0
"10147","ES",1,0.631343558587367,0.625967188843586,0.604134510524432,0.57357813159423,1
"10148","Prev",0,0.534606420899675,0.542466884357441,0.538950231437138,0.464842145720957,1
"10149","Prev",0,0.145518557622631,0.149389609348759,0.121384336205996,0.0858819231892933,1
"10150","TH",0,0.24377118353856,0.233802892359405,0.196526806952121,0.15312395233892,1
"10151","Prev",0,0.231816136414346,0.234882588487215,0.194023245105269,0.153958496539179,1
"10152","Prev",1,0.397337491188562,0.32783065709146,0.323685491860511,0.32718484168667,1
"10153","TH",0,0.368099311915846,0.285883986922321,0.335445604352842,0.245780989830229,1
"10154","ES",1,0.29216565249013,0.203141304587609,0.221586533008077,0.172253676270923,1
"10155","Prev",1,0.146365293181266,0.117627771085515,0.171825387895364,0.081260502447197,1
"10156","TH",1,0.365642401726404,0.286178166491434,0.336243863011902,0.246688610558961,1
"10157","Prev",0,0.159311819351713,0.159925863939775,0.132786801106374,0.0943962434613192,1
"10158","Prev",1,0.146356276182525,0.13566999892835,0.175599669443914,0.091907547132023,1
"10159","Prev",0,0.0701857922429262,0.082472513632965,0.0679422919405316,0.0375786923611152,1
"10160","Prev",0,0.214858524978832,0.219436663292454,0.186471019267864,0.138088346339119,1
"10161","TH",1,0.476871458274543,0.415398868141223,0.437696932316732,0.418948474954811,1
"10162","ES",0,0.229185250987145,0.18894062037693,0.215387965056897,NA,0
"10163","Prev",0,0.151131641135528,0.153273688056118,0.142848859854396,0.0928000915252971,1
"10164","TH",1,0.550041328053567,0.504155969804832,0.576621375723846,0.394698392341949,1
"10165","ES",1,0.354174153585617,0.277202160863283,0.302314124406026,NA,0
"10166","ES",0,0.614329562971054,0.537929541804952,0.537810608028657,0.562233543768931,1
"10167","ES",0,0.285948766980334,0.299971655703582,0.262028818626353,NA,0
"10168","Prev",0,0.141649998720445,0.107953246597385,0.101542990851279,0.0732140797537976,1
"10169","Prev",0,0.0879867324263776,0.080672229118842,0.116885187350686,0.0527473390291947,1
"10170","Prev",0,0.205672332857671,0.231876928577275,0.166313689972006,0.133185615164518,1
"10171","Prev",0,0.190263732663165,0.132421709262972,0.143904738864447,0.102474853397195,1
"10172","Prev",0,0.319931637201055,0.253419479011503,0.268500848728837,0.202924372863337,1
"10173","Prev",0,0.399028506311803,0.312957444606732,0.353806811693814,0.270069800807485,1
"10174","ES",0,0.430541930583891,0.412768594663851,0.437538561359438,NA,0
